event_id,label,scenario,baseline_prediction,ordered_prediction,crashguard_prediction,baseline_detection_ms,ordered_detection_ms,crashguard_detection_ms,baseline_confirmation_delay_ms,ordered_confirmation_delay_ms,crashguard_confirmation_delay_ms
SIM-0357,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0358,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0359,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0360,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0361,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0362,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0363,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0364,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0365,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0366,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0367,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0368,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0369,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0370,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0371,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0372,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0373,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0374,0,sharp_turn,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0375,0,parked_tipover,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0376,0,parked_tipover,1,0,0,4260,-1,-1,0,-1,-1
SIM-0377,0,parked_tipover,1,0,0,4020,-1,-1,0,-1,-1
SIM-0378,0,parked_tipover,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0379,0,parked_tipover,1,0,0,5030,-1,-1,0,-1,-1
SIM-0380,0,parked_tipover,1,0,0,4230,-1,-1,0,-1,-1
SIM-0381,0,parked_tipover,1,0,0,4650,-1,-1,0,-1,-1
SIM-0382,0,parked_tipover,1,0,0,5150,-1,-1,0,-1,-1
SIM-0383,0,parked_tipover,1,0,0,3940,-1,-1,0,-1,-1
SIM-0384,0,parked_tipover,1,0,0,3900,-1,-1,0,-1,-1
SIM-0385,0,parked_tipover,1,0,0,4820,-1,-1,0,-1,-1
SIM-0386,0,parked_tipover,1,0,0,5020,-1,-1,0,-1,-1
SIM-0387,0,parked_tipover,1,0,0,4860,-1,-1,0,-1,-1
SIM-0388,0,parked_tipover,1,0,0,4580,-1,-1,0,-1,-1
SIM-0389,0,parked_tipover,1,0,0,4300,-1,-1,0,-1,-1
SIM-0390,0,parked_tipover,1,0,0,4130,-1,-1,0,-1,-1
SIM-0391,0,parked_tipover,1,0,0,4190,-1,-1,0,-1,-1
SIM-0392,0,parked_tipover,1,0,0,5100,-1,-1,0,-1,-1
SIM-0393,0,parked_tipover,1,0,0,4470,-1,-1,0,-1,-1
SIM-0394,0,parked_tipover,1,0,0,4140,-1,-1,0,-1,-1
SIM-0395,0,parked_tipover,1,0,0,5180,-1,-1,0,-1,-1
SIM-0396,0,parked_tipover,1,0,0,4560,-1,-1,0,-1,-1
SIM-0397,0,parked_tipover,1,0,0,4970,-1,-1,0,-1,-1
SIM-0398,0,parked_tipover,1,0,0,4400,-1,-1,0,-1,-1
SIM-0399,0,parked_tipover,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0400,0,parked_tipover,1,0,0,4740,-1,-1,0,-1,-1
SIM-0401,0,parked_tipover,1,0,0,4310,-1,-1,0,-1,-1
SIM-0402,0,parked_tipover,1,0,0,4590,-1,-1,0,-1,-1
SIM-0403,0,parked_tipover,1,0,0,3910,-1,-1,0,-1,-1
SIM-0404,0,parked_tipover,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0405,0,parked_tipover,1,0,0,4830,-1,-1,0,-1,-1
SIM-0406,0,parked_tipover,1,0,0,4480,-1,-1,0,-1,-1
SIM-0407,0,parked_tipover,1,0,0,5140,-1,-1,0,-1,-1
SIM-0408,0,parked_tipover,1,0,0,4810,-1,-1,0,-1,-1
SIM-0409,0,parked_tipover,1,0,0,3980,-1,-1,0,-1,-1
SIM-0410,0,parked_tipover,1,0,0,5230,-1,-1,0,-1,-1
SIM-0411,0,parked_tipover,1,0,0,5000,-1,-1,0,-1,-1
SIM-0412,0,parked_tipover,1,0,0,4940,-1,-1,0,-1,-1
SIM-0413,0,parked_tipover,1,0,0,4180,-1,-1,0,-1,-1
SIM-0414,0,parked_tipover,1,0,0,5140,-1,-1,0,-1,-1
SIM-0415,0,parked_tipover,1,0,0,4040,-1,-1,0,-1,-1
SIM-0416,0,parked_tipover,1,0,0,4110,-1,-1,0,-1,-1
SIM-0417,0,parked_tipover,1,0,0,4440,-1,-1,0,-1,-1
SIM-0418,0,parked_tipover,1,0,0,4460,-1,-1,0,-1,-1
SIM-0419,0,parked_tipover,1,0,0,4390,-1,-1,0,-1,-1
SIM-0420,0,parked_tipover,1,0,0,4270,-1,-1,0,-1,-1
SIM-0421,0,parked_tipover,1,0,0,5220,-1,-1,0,-1,-1
SIM-0422,0,parked_tipover,1,0,0,4210,-1,-1,0,-1,-1
SIM-0423,0,parked_tipover,1,0,0,5020,-1,-1,0,-1,-1
SIM-0424,0,parked_tipover,1,0,0,5110,-1,-1,0,-1,-1
SIM-0425,0,parked_tipover,1,0,0,4210,-1,-1,0,-1,-1
SIM-0426,0,parked_tipover,1,0,0,5140,-1,-1,0,-1,-1
SIM-0427,0,parked_tipover,1,0,0,4070,-1,-1,0,-1,-1
SIM-0428,0,parked_tipover,1,0,0,4640,-1,-1,0,-1,-1
SIM-0429,0,parked_tipover,1,0,0,4620,-1,-1,0,-1,-1
SIM-0430,0,parked_tipover,1,0,0,5010,-1,-1,0,-1,-1
SIM-0431,0,parked_tipover,1,0,0,4600,-1,-1,0,-1,-1
SIM-0432,0,parked_tipover,1,0,0,4700,-1,-1,0,-1,-1
SIM-0433,0,parked_tipover,1,0,0,4500,-1,-1,0,-1,-1
SIM-0434,0,parked_tipover,1,0,0,4480,-1,-1,0,-1,-1
SIM-0435,0,parked_tipover,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0436,0,parked_tipover,1,0,0,4430,-1,-1,0,-1,-1
SIM-0437,0,parked_tipover,1,0,0,3880,-1,-1,0,-1,-1
SIM-0438,0,parked_tipover,1,0,0,4690,-1,-1,0,-1,-1
SIM-0439,0,parked_tipover,1,0,0,4770,-1,-1,0,-1,-1
SIM-0440,0,parked_tipover,1,0,0,4050,-1,-1,0,-1,-1
SIM-0441,0,parked_tipover,1,0,0,4050,-1,-1,0,-1,-1
SIM-0442,0,parked_tipover,1,0,0,4800,-1,-1,0,-1,-1
SIM-0443,0,parked_tipover,1,0,0,4950,-1,-1,0,-1,-1
SIM-0444,0,parked_tipover,1,0,0,4620,-1,-1,0,-1,-1
SIM-0445,0,parked_tipover,1,0,0,5210,-1,-1,0,-1,-1
SIM-0446,0,parked_tipover,1,0,0,4840,-1,-1,0,-1,-1
SIM-0447,0,parked_tipover,1,0,0,4800,-1,-1,0,-1,-1
SIM-0448,0,parked_tipover,1,0,0,4420,-1,-1,0,-1,-1
SIM-0449,0,parked_tipover,1,0,0,4930,-1,-1,0,-1,-1
SIM-0450,0,impact_recovery,1,0,0,4310,-1,-1,0,-1,-1
SIM-0451,0,impact_recovery,1,0,0,4430,-1,-1,0,-1,-1
SIM-0452,0,impact_recovery,1,0,0,5050,-1,-1,0,-1,-1
SIM-0453,0,impact_recovery,1,0,0,4790,-1,-1,0,-1,-1
SIM-0454,0,impact_recovery,1,0,0,4490,-1,-1,0,-1,-1
SIM-0455,0,impact_recovery,1,0,0,4280,-1,-1,0,-1,-1
SIM-0456,0,impact_recovery,1,0,0,3770,-1,-1,0,-1,-1
SIM-0457,0,impact_recovery,1,0,0,3910,-1,-1,0,-1,-1
SIM-0458,0,impact_recovery,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0459,0,impact_recovery,1,0,0,4590,-1,-1,0,-1,-1
SIM-0460,0,impact_recovery,1,0,0,4780,-1,-1,0,-1,-1
SIM-0461,0,impact_recovery,1,0,0,5020,-1,-1,0,-1,-1
SIM-0462,0,impact_recovery,1,0,0,4640,-1,-1,0,-1,-1
SIM-0463,0,impact_recovery,1,0,0,3840,-1,-1,0,-1,-1
SIM-0464,0,impact_recovery,1,0,0,4100,-1,-1,0,-1,-1
SIM-0465,0,impact_recovery,1,0,0,4150,-1,-1,0,-1,-1
SIM-0466,0,impact_recovery,1,0,0,4370,-1,-1,0,-1,-1
SIM-0467,0,impact_recovery,1,0,0,4510,-1,-1,0,-1,-1
SIM-0468,0,impact_recovery,1,0,0,4380,-1,-1,0,-1,-1
SIM-0469,0,impact_recovery,1,0,0,5070,-1,-1,0,-1,-1
SIM-0470,0,impact_recovery,1,0,0,4820,-1,-1,0,-1,-1
SIM-0471,0,impact_recovery,1,0,0,4510,-1,-1,0,-1,-1
SIM-0472,0,impact_recovery,1,0,0,3830,-1,-1,0,-1,-1
SIM-0473,0,impact_recovery,1,0,0,3960,-1,-1,0,-1,-1
SIM-0474,0,impact_recovery,1,0,0,3960,-1,-1,0,-1,-1
SIM-0475,0,impact_recovery,1,0,0,4420,-1,-1,0,-1,-1
SIM-0476,0,impact_recovery,1,0,0,3980,-1,-1,0,-1,-1
SIM-0477,0,impact_recovery,1,0,0,4440,-1,-1,0,-1,-1
SIM-0478,0,impact_recovery,1,0,0,4310,-1,-1,0,-1,-1
SIM-0479,0,impact_recovery,1,0,0,4190,-1,-1,0,-1,-1
SIM-0480,0,impact_recovery,1,0,0,5010,-1,-1,0,-1,-1
SIM-0481,0,impact_recovery,1,0,0,4130,-1,-1,0,-1,-1
SIM-0482,0,impact_recovery,1,0,0,5110,-1,-1,0,-1,-1
SIM-0483,0,impact_recovery,1,0,0,3950,-1,-1,0,-1,-1
SIM-0484,0,impact_recovery,1,0,0,4990,-1,-1,0,-1,-1
SIM-0485,0,impact_recovery,1,0,0,4550,-1,-1,0,-1,-1
SIM-0486,0,impact_recovery,1,0,0,4920,-1,-1,0,-1,-1
SIM-0487,0,impact_recovery,1,0,0,3830,-1,-1,0,-1,-1
SIM-0488,0,impact_recovery,1,0,0,4100,-1,-1,0,-1,-1
SIM-0489,0,impact_recovery,1,0,0,4810,-1,-1,0,-1,-1
SIM-0490,0,impact_recovery,1,0,0,4380,-1,-1,0,-1,-1
SIM-0491,0,impact_recovery,1,0,0,4860,-1,-1,0,-1,-1
SIM-0492,0,impact_recovery,1,0,0,4070,-1,-1,0,-1,-1
SIM-0493,0,impact_recovery,1,0,0,3980,-1,-1,0,-1,-1
SIM-0494,0,impact_recovery,1,0,0,4210,-1,-1,0,-1,-1
SIM-0495,0,impact_recovery,1,0,0,4030,-1,-1,0,-1,-1
SIM-0496,0,impact_recovery,1,0,0,4690,-1,-1,0,-1,-1
SIM-0497,0,impact_recovery,1,0,0,4430,-1,-1,0,-1,-1
SIM-0498,0,impact_recovery,1,0,0,5100,-1,-1,0,-1,-1
SIM-0499,0,impact_recovery,1,0,0,4480,-1,-1,0,-1,-1
SIM-0500,0,impact_recovery,1,0,0,4330,-1,-1,0,-1,-1
SIM-0501,0,impact_recovery,1,0,0,4430,-1,-1,0,-1,-1
SIM-0502,0,impact_recovery,1,0,0,4260,-1,-1,0,-1,-1
SIM-0503,0,impact_recovery,1,0,0,4870,-1,-1,0,-1,-1
SIM-0504,0,impact_recovery,1,0,0,4850,-1,-1,0,-1,-1
SIM-0505,0,impact_recovery,1,0,0,3900,-1,-1,0,-1,-1
SIM-0506,0,impact_recovery,1,0,0,3790,-1,-1,0,-1,-1
SIM-0507,0,impact_recovery,1,0,0,4710,-1,-1,0,-1,-1
SIM-0508,0,impact_recovery,1,0,0,4060,-1,-1,0,-1,-1
SIM-0509,0,impact_recovery,1,0,0,4090,-1,-1,0,-1,-1
SIM-0510,0,impact_recovery,1,0,0,3860,-1,-1,0,-1,-1
SIM-0511,0,impact_recovery,1,0,0,4140,-1,-1,0,-1,-1
SIM-0512,0,impact_recovery,1,0,0,4330,-1,-1,0,-1,-1
SIM-0513,0,impact_recovery,1,0,0,4970,-1,-1,0,-1,-1
SIM-0514,0,impact_recovery,1,0,0,3900,-1,-1,0,-1,-1
SIM-0515,0,impact_recovery,1,0,0,4960,-1,-1,0,-1,-1
SIM-0516,0,impact_recovery,1,0,0,5020,-1,-1,0,-1,-1
SIM-0517,0,impact_recovery,1,0,0,4560,-1,-1,0,-1,-1
SIM-0518,0,impact_recovery,1,0,0,4250,-1,-1,0,-1,-1
SIM-0519,0,impact_recovery,1,0,0,4830,-1,-1,0,-1,-1
SIM-0520,0,impact_recovery,1,0,0,4730,-1,-1,0,-1,-1
SIM-0521,0,impact_recovery,1,0,0,3840,-1,-1,0,-1,-1
SIM-0522,0,impact_recovery,1,0,0,5120,-1,-1,0,-1,-1
SIM-0523,0,impact_recovery,1,0,0,4330,-1,-1,0,-1,-1
SIM-0524,0,impact_recovery,1,0,0,4370,-1,-1,0,-1,-1
SIM-0525,1,crash_lowside,1,0,1,4380,-1,6730,0,-1,2350
SIM-0526,1,crash_lowside,1,0,0,4780,-1,-1,0,-1,-1
SIM-0527,1,crash_lowside,1,0,0,4740,-1,-1,0,-1,-1
SIM-0528,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0529,1,crash_lowside,1,0,1,4810,-1,7070,0,-1,2260
SIM-0530,1,crash_lowside,1,0,1,5050,-1,7360,0,-1,2310
SIM-0531,1,crash_lowside,1,0,1,4160,-1,6470,0,-1,2310
SIM-0532,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0533,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0534,1,crash_lowside,1,0,1,4250,-1,6530,0,-1,2280
SIM-0535,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0536,1,crash_lowside,1,0,0,5050,-1,-1,0,-1,-1
SIM-0537,1,crash_lowside,1,0,0,4330,-1,-1,0,-1,-1
SIM-0538,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0539,1,crash_lowside,1,0,0,5080,-1,-1,0,-1,-1
SIM-0540,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0541,1,crash_lowside,1,0,1,4900,-1,7200,0,-1,2300
SIM-0542,1,crash_lowside,1,0,1,4740,-1,6990,0,-1,2300
SIM-0543,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0544,1,crash_lowside,1,0,1,4740,-1,7000,0,-1,2260
SIM-0545,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0546,1,crash_lowside,1,0,0,4520,-1,-1,0,-1,-1
SIM-0547,1,crash_lowside,1,0,0,4200,-1,-1,0,-1,-1
SIM-0548,1,crash_lowside,1,0,1,4000,-1,6300,0,-1,2300
SIM-0549,1,crash_lowside,1,0,1,3780,-1,6060,0,-1,2280
SIM-0550,1,crash_lowside,1,0,1,4010,-1,6270,0,-1,2260
SIM-0551,1,crash_lowside,1,0,1,3910,-1,6220,0,-1,2310
SIM-0552,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0553,1,crash_lowside,1,0,1,4920,-1,7260,0,-1,2340
SIM-0554,1,crash_lowside,1,0,0,3960,-1,-1,0,-1,-1
SIM-0555,1,crash_lowside,1,0,1,4940,-1,7290,0,-1,2350
SIM-0556,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0557,1,crash_lowside,1,0,1,4720,-1,7020,0,-1,2300
SIM-0558,1,crash_lowside,1,0,1,3900,-1,6130,0,-1,2230
SIM-0559,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0560,1,crash_lowside,1,0,1,4590,-1,6890,0,-1,2300
SIM-0561,1,crash_lowside,1,0,0,4150,-1,-1,0,-1,-1
SIM-0562,1,crash_lowside,1,0,1,4970,-1,7290,0,-1,2320
SIM-0563,1,crash_lowside,1,0,1,4690,-1,7000,0,-1,2310
SIM-0564,1,crash_lowside,1,0,0,3840,-1,-1,0,-1,-1
SIM-0565,1,crash_lowside,1,0,1,5030,-1,7340,0,-1,2310
SIM-0566,1,crash_lowside,1,0,0,4030,-1,-1,0,-1,-1
SIM-0567,1,crash_lowside,1,0,0,4160,-1,-1,0,-1,-1
SIM-0568,1,crash_lowside,1,0,1,4720,-1,7030,0,-1,2310
SIM-0569,1,crash_lowside,1,0,1,3940,-1,6270,0,-1,2330
SIM-0570,1,crash_lowside,1,0,1,4920,-1,7220,0,-1,2300
SIM-0571,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0572,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0573,1,crash_lowside,1,0,1,4890,-1,7160,0,-1,2270
SIM-0574,1,crash_lowside,1,0,0,5040,-1,-1,0,-1,-1
SIM-0575,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0576,1,crash_lowside,1,0,1,4690,-1,6990,0,-1,2300
SIM-0577,1,crash_lowside,1,0,1,3950,-1,6240,0,-1,2290
SIM-0578,1,crash_lowside,1,0,1,4470,-1,6780,0,-1,2310
SIM-0579,1,crash_lowside,1,0,1,5150,-1,7410,0,-1,2260
SIM-0580,1,crash_lowside,1,0,1,4550,-1,6810,0,-1,2260
SIM-0581,1,crash_lowside,1,0,0,5080,-1,-1,0,-1,-1
SIM-0582,1,crash_lowside,1,0,0,3920,-1,-1,0,-1,-1
SIM-0583,1,crash_lowside,1,0,0,4080,-1,-1,0,-1,-1
SIM-0584,1,crash_lowside,1,0,1,3890,-1,6120,0,-1,2230
SIM-0585,1,crash_lowside,1,0,1,4150,-1,6410,0,-1,2260
SIM-0586,1,crash_lowside,1,0,1,4460,-1,6750,0,-1,2290
SIM-0587,1,crash_lowside,1,0,1,4700,-1,6970,0,-1,2270
SIM-0588,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0589,1,crash_lowside,1,0,1,4380,-1,6680,0,-1,2300
SIM-0590,1,crash_lowside,1,0,1,3850,-1,6130,0,-1,2280
SIM-0591,1,crash_lowside,1,0,0,4130,-1,-1,0,-1,-1
SIM-0592,1,crash_lowside,0,0,0,-1,-1,-1,-1,-1,-1
SIM-0593,1,crash_lowside,1,0,1,4560,-1,6870,0,-1,2310
SIM-0594,1,crash_lowside,1,0,1,4210,-1,6490,0,-1,2280
SIM-0595,1,crash_lowside,1,0,1,4660,-1,6960,0,-1,2300
SIM-0596,1,crash_lowside,1,0,0,4800,-1,-1,0,-1,-1
SIM-0597,1,crash_lowside,1,0,0,4950,-1,-1,0,-1,-1
SIM-0598,1,crash_lowside,1,0,1,4110,-1,6450,0,-1,2340
SIM-0599,1,crash_lowside,1,0,0,4500,-1,-1,0,-1,-1
SIM-0600,1,crash_highside,1,1,1,4080,7190,6400,0,3100,2320
SIM-0601,1,crash_highside,1,0,1,3940,-1,6290,0,-1,2350
SIM-0602,1,crash_highside,1,0,1,4840,-1,7170,0,-1,2330
SIM-0603,1,crash_highside,1,1,1,4040,7190,6390,0,3130,2350
SIM-0604,1,crash_highside,1,1,1,4200,7330,6530,0,3110,2330
SIM-0605,1,crash_highside,1,0,1,3770,-1,6070,0,-1,2300
SIM-0606,1,crash_highside,1,1,1,4940,8090,7260,0,3130,2320
SIM-0607,1,crash_highside,1,1,1,3890,7100,6210,0,3180,2320
SIM-0608,1,crash_highside,1,1,1,3720,6920,6070,0,3180,2350
SIM-0609,1,crash_highside,1,1,1,4080,7150,6360,0,3060,2280
SIM-0610,1,crash_highside,1,1,1,4820,7920,7140,0,3090,2320
SIM-0611,1,crash_highside,1,0,1,4690,-1,7020,0,-1,2330
SIM-0612,1,crash_highside,1,0,1,4530,-1,6880,0,-1,2350
SIM-0613,1,crash_highside,1,0,1,4600,-1,6910,0,-1,2310
SIM-0614,1,crash_highside,1,1,1,5130,8290,7480,0,3120,2350
SIM-0615,1,crash_highside,1,1,1,4270,7360,6590,0,3070,2320
SIM-0616,1,crash_highside,1,1,1,4220,7390,6590,0,3150,2370
SIM-0617,1,crash_highside,1,1,1,4310,7420,6620,0,3090,2310
SIM-0618,1,crash_highside,1,0,1,4260,-1,6580,0,-1,2320
SIM-0619,1,crash_highside,1,0,1,3860,-1,6210,0,-1,2350
SIM-0620,1,crash_highside,1,0,1,5060,-1,7390,0,-1,2330
SIM-0621,1,crash_highside,1,0,1,4310,-1,6620,0,-1,2310
SIM-0622,1,crash_highside,1,1,1,4800,7900,7110,0,3080,2310
SIM-0623,1,crash_highside,1,0,1,4380,-1,6700,0,-1,2320
SIM-0624,1,crash_highside,1,1,1,5000,8110,7320,0,3100,2320
SIM-0625,1,crash_highside,1,1,1,3980,7160,6340,0,3160,2360
SIM-0626,1,crash_highside,1,1,1,3920,7060,6240,0,3120,2320
SIM-0627,1,crash_highside,1,1,1,4480,7680,6850,0,3170,2530
SIM-0628,1,crash_highside,1,1,1,4300,7380,6610,0,3060,2520
SIM-0629,1,crash_highside,1,0,1,4200,-1,6500,0,-1,2300
SIM-0630,1,crash_highside,1,0,1,5010,-1,7280,0,-1,2270
SIM-0631,1,crash_highside,1,0,1,5090,-1,7380,0,-1,2290
SIM-0632,1,crash_highside,1,0,1,4640,-1,6960,0,-1,2320
SIM-0633,1,crash_highside,1,0,1,4480,-1,6740,0,-1,2260
SIM-0634,1,crash_highside,1,1,1,3850,7030,6210,0,3160,2360
SIM-0635,1,crash_highside,1,0,1,4950,-1,7250,0,-1,2520
SIM-0636,1,crash_highside,1,0,1,4100,-1,6370,0,-1,2270
SIM-0637,1,crash_highside,1,0,1,4910,-1,7200,0,-1,2320
SIM-0638,1,crash_highside,1,0,1,4590,-1,6940,0,-1,2350
SIM-0639,1,crash_highside,1,1,1,3980,7230,6380,0,3220,2400
SIM-0640,1,crash_highside,1,0,1,4470,-1,6780,0,-1,2310
SIM-0641,1,crash_highside,1,0,1,4860,-1,7180,0,-1,2320
SIM-0642,1,crash_highside,1,1,1,4070,7210,6380,0,3110,2440
SIM-0643,1,crash_highside,1,1,1,4990,8120,7330,0,3110,2340
SIM-0644,1,crash_highside,1,1,1,4320,7550,6700,0,3200,2380
SIM-0645,1,crash_highside,1,1,1,4180,7290,6500,0,3090,2320
SIM-0646,1,crash_highside,1,1,1,4040,7290,6340,0,3220,2390
SIM-0647,1,crash_highside,1,1,1,4210,7380,6560,0,3150,2350
SIM-0648,1,crash_highside,1,1,1,3760,6940,6070,0,3160,2310
SIM-0649,1,crash_highside,1,0,1,3860,-1,6180,0,-1,2320
SIM-0650,1,crash_highside,1,0,1,4480,-1,6820,0,-1,2340
SIM-0651,1,crash_highside,1,1,1,4310,7420,6610,0,3100,2300
SIM-0652,1,crash_highside,1,1,1,4460,7620,6810,0,3140,2500
SIM-0653,1,crash_highside,1,0,1,4780,-1,7060,0,-1,2280
SIM-0654,1,crash_highside,1,0,1,5040,-1,7370,0,-1,2330
SIM-0655,1,crash_highside,1,1,1,4000,7090,6330,0,3080,2330
SIM-0656,1,crash_highside,1,1,1,4420,7500,6730,0,3070,2310
SIM-0657,1,crash_highside,1,1,1,5080,8190,7390,0,3090,2310
SIM-0658,1,crash_highside,1,1,1,4930,8080,7220,0,3120,2290
SIM-0659,1,crash_highside,1,0,1,4440,-1,6710,0,-1,2270
SIM-0660,1,crash_highside,1,1,1,4180,7280,6480,0,3090,2300
SIM-0661,1,crash_highside,1,0,1,4730,-1,7010,0,-1,2280
SIM-0662,1,crash_highside,1,1,1,4500,7580,6820,0,3070,2320
SIM-0663,1,crash_highside,1,1,1,4840,7930,7140,0,3070,2300
SIM-0664,1,crash_highside,1,1,1,4970,8140,7320,0,3130,2350
SIM-0665,1,crash_highside,1,0,1,4590,-1,6910,0,-1,2320
SIM-0666,1,crash_highside,1,0,1,4290,-1,6590,0,-1,2300
SIM-0667,1,crash_highside,1,0,1,3810,-1,6110,0,-1,2300
SIM-0668,1,crash_highside,1,0,1,4560,-1,6920,0,-1,2360
SIM-0669,1,crash_highside,1,1,1,3990,7170,6360,0,3150,2370
SIM-0670,1,crash_highside,1,0,1,4280,-1,6610,0,-1,2330
SIM-0671,1,crash_highside,1,0,1,4420,-1,6730,0,-1,2310
SIM-0672,1,crash_highside,1,0,1,5060,-1,7360,0,-1,2300
SIM-0673,1,crash_highside,1,1,1,4490,7690,6860,0,3170,2370
SIM-0674,1,crash_highside,1,0,1,4120,-1,6450,0,-1,2330
